tier,edit_type,edit_detail,ratio,word_a,freq_a,example_a,word_b,freq_b,example_b,decision,preferred_form,notes
review,substitution,k/p,1.0,ikwanyikonyi,5,Luma lwa kenyi niendagha ikwanyikonyi.,ipwanyikonyi,5,Owingwa ipwanyikonyi ni mwanakiti.,,,
review,substitution,a/o,1.0,kushoa,5,Wafuma kilembenyi kushoa mbande,kushoo,5,"W'uya kushoo mwavuli, vua inyagha",,,
review,substitution,j/d,2.3,wuda,7,Isanga jedu ndedine wuda,wuja,3,Ruwukenyi wuja mpande.,,,
review,substitution,k/j,1.5,vija,6,Dazoghora vija didimagha kukuw'ida.,vika,4,Deko na waghenyi sena ela ni vika kireti.,,,
review,substitution,p/b,1.5,ghaboie,6,Machungwa ghaboie sana kwa muw'i.,ghapoie,4,Maisha ghapoie kula ituku,,,
review,substitution,n/w,1.5,nawebonya,4,Matuku ghose nawebonya mazoezi ikesho,wawebonya,6,Ni ncha kuwishukuru walimu kwa kazi iboiye wawebonya,,,
review,substitution,u/a,2.3,mwanda,3,Isanga jedu ja Mwanda jechaghaluka,mwandu,7,Mwandu wawecha idime.,,,
review,substitution,d/w,2.3,dalemwa,3,Mghorienyi dalemwa ni maza raw'o.,walemwa,7,Mghadi wadabegha vindo ela walemwa ni kuvisoma.,,,
review,substitution,s/n,1.0,nichagha,5,Nichagha luma lwa kesho,sichagha,5,Sichagha idime niacha law'uke,,,
review,substitution,l/v,1.5,nilo,6,Lukundo nilo lupoie,nivo,4,Sere na wutulivu nivo vilambo suti isangenyi.,,,
review,substitution,s/l,1.0,kulela,5,Wavi wijali kulela wana.,kusela,5,Koshi yadapoilwa ni kusela.,,,
review,substitution,a/i,2.3,walola,3,Walola nyungu yape ukaisow'a.,waloli,7,Matuku ghose kuke waloli,,,
review,substitution,e/o,1.5,gheenda,6,Nalomba kunidumie aghaje magome gheenda whughangenyi nakunda nifume aha kiramka kana.,ghoenda,4,Ugo mpira ghoenda koighu maw'ingunyi andu meso ghisedima kuw'ona.,,,
review,substitution,i/e,1.0,kulela,5,Wavi wijali kulela wana.,kulila,5,Kulila kwa kusowa sere.,,,
review,substitution,e/a,2.3,ndana,3,Ndana raw'o rafungilo.,ndena,7,Ata nikadomghorea ndena w'utesia ghungi,,,
review,substitution,e/o,1.5,wedu,6,Ihii skulu yawatesia wadawana wedu.,wodu,4,Mwalimu wodu ndeuchee,,,
review,substitution,i/k,2.3,mkaie,7,Namvoya w'anedu mkaie sa iji koni niko.,mkake,3,Mkake ni sa ngolo yake cheni.,,,
review,substitution,a/e,1.5,wakaia,6,Wakaia mkongo.,wakaie,4,Wakaie ukibonya makosa agheni agho kwa miaka iw'i.,,,
review,substitution,k/n,1.5,kabonya,6,Kuhee kabonya kaung'a,nabonya,4,Nabonya waghenyi walazi bila kuobua.,,,
review,substitution,k/d,2.3,kudede,3,Na mkekaiya woruwu kupate wulalo kudede na mmamgi wa malagho gha mashomo kwadima kumzere wada?,kudeke,7,Kora modo kudeke,,,
review,substitution,v/w,2.3,vidima,3,Vichula vidima kukaia na lwaka lughokie.,widima,7,Awa wiwae widima kupata.,,,
review,substitution,o/i,1.0,w'aw'elila,5,Mwana w'aw'elila,w'aw'elola,5,"Mwana wake wamerie kushoma, itanaha w'aw'elola chaghu",,,
review,substitution,a/i,1.5,malungu,4,Zighe wanona malungu ghose.,milungu,6,Maza rededanya na milungu,,,
review,substitution,y/n,1.5,naghora,6,Naghora ijo mbai sidimagha kudikia.,yaghora,4,Ripoti yape yaghora oka namba ya kana.,,,
review,substitution,n/k,1.5,vika,4,Deko na waghenyi sena ela ni vika kireti.,vina,6,"Kiture, vina na midegho.",,,
review,substitution,d/n,1.5,dibonye,4,Efwana dibonye kazi andu kumweri eri kuzighana w'asi ghodu.,nibonye,6,Nifundishe seji ifwane nibonye.,,,
review,substitution,w/s,2.3,masanu,7,Neka kula umweri maghana ghake masanu.,mawanu,3,Siwadie mawanu,,,
review,substitution,k/d,2.3,waw'uda,3,Waw'uda wadanitima irumirio,waw'uka,7,Apa waw'uka mana?,,,
review,substitution,i/a,1.5,vaka,6,Vindo vako vaka tayari,vika,4,Deko na waghenyi sena ela ni vika kireti.,,,
review,substitution,m/l,2.3,lwembe,7,Lwembe lwake lumweri lochika.,mwembe,3,Ojoka mwembe.,,,
review,substitution,d/w,1.5,dimanye,6,Yakundikie dimanye ni ani waw'iadineka amri.,wimanye,4,Kuwusa makoto gha wananchi wipoise magome wiketi na vilingozi wimanye aha shida iko.,,,
review,substitution,w/r,1.0,ranona,5,Mbewa ranona nguwo,wanona,5,Zighe wanona malungu ghose.,,,
review,substitution,d/m,1.0,kudu,5,Nawekulomba mrika kunineke kudu.,kumu,5,Nkila gonda ni irina ja andu kumu Ethiopia.,,,
review,substitution,a/e,2.3,mwemba,7,Naenda ghua Mwemba,mwembe,3,Ojoka mwembe.,,,
review,substitution,r/j,2.3,jaw'uya,3,Kunikunuo iji iridia jaw'uya ibaa.,raw'uya,7,Nyonyi raw'uya na matunda gheja.,,,
review,substitution,o/m,2.3,mbia,3,Daweenda kota mbia,obia,7,Mka wako obia,,,
review,substitution,w/k,1.5,kakaia,4,Mndu kakaia na choyo kwam'manyira kuvisa vindo.,wakaia,6,Wakaia mkongo.,,,
review,substitution,g/w,2.3,gafwa,3,Mwakilenge oka na gafwa ndacha.,wafwa,7,Mae wafwa imbe.,,,
review,substitution,e/a,2.3,ndena,7,Ata nikadomghorea ndena w'utesia ghungi,ndene,3,Mwanwako ndene akili.,,,
review,substitution,w/n,1.0,nawekunda,5,Nawekunda kuja mapemba mawishi,wawekunda,5,Maisha gha wawekunda hata kulola.,,,
review,substitution,a/e,1.0,ghaoma,5,Machi ghaoma,gheoma,5,Vua endaenda malemba gheoma.,,,
review,substitution,v/w,2.3,vangu,7,Ngawifashafasha vangu w'ana w'iko na tabia isafwane.,wangu,3,Wangu wekundika witesiana msimu ghwa wasi.,,,
review,substitution,r/j,1.5,jipoie,4,Mavuda gheko na irumba jipoie,ripoie,6,Oho kwameria kusikia maza ripoie.,,,
review,substitution,i/u,2.3,ghwachika,7,Mnyango ghwachika.,ghwachuka,3,Mwindi ghwa ng'ombe ghwachuka.,,,
review,substitution,w/y,1.5,wakaia,6,Wakaia mkongo.,yakaia,4,"Iruwa jikatua, ndoe yakaia na rangi ighokie",,,
review,substitution,p/k,1.5,kaka,4,Nyumba ya kaka erew'ada modo.,paka,6,Okabwa paka ovimba w'ushu,,,
review,substitution,n/w,1.5,namneka,6,Namneka,wamneka,4,Mriwiti wamneka mkongo wughanga.,,,
review,substitution,r/w,1.5,ripoie,6,Oho kwameria kusikia maza ripoie.,wipoie,4,Nyoni iro raja wadudu wipoie.,,,
review,substitution,w/n,1.5,naw'uya,4,Kufuma naw'uya mkongo ndokuchee kukanizighana.,waw'uya,6,Ukakakongoma kumanye waw'uya mkongo.,,,
review,substitution,a/e,2.3,mucha,3,Mlungu ni mucha.,muche,7,Niko naghamba muche na mayo na ndeo di dede kesi,,,
review,substitution,m/v,1.0,mibaa,5,Iji isanga jeko na mighondi mibaa.,vibaa,5,Ihii nyumba yeko na viumba vibaa vighokie.,,,
review,substitution,i/a,1.0,lala,5,W'andu w'ose w'aw'eghenda lala nokoo,lila,5,Leka lila,,,
review,substitution,m/k,1.5,wadukwa,6,Wadukwa iyonge.,wadumwa,4,Mwakio wadumwa idukenyii ukalegha,,,
review,substitution,w/d,1.5,dazerwa,4,Dazerwa diende mbuwenyi,wazerwa,6,Nachi wazerwa w'ei oreloghwa.,,,
review,substitution,a/o,1.0,ngama,5,W'eenda skulu luma lwa kesho na ngama.,ngoma,5,Waichi kukaba ngoma.,,,
review,substitution,o/a,2.3,mbia,3,Daweenda kota mbia,mbio,7,Iri igare jaweenda mbio.,,,
review,substitution,o/a,2.3,wabara,7,Mrighiti wabara mndu nicha.,wabora,3,Sikirenyi wabora,,,
review,substitution,v/k,1.5,kaka,4,Nyumba ya kaka erew'ada modo.,vaka,6,Vindo vako vaka tayari,,,
review,substitution,i/u,1.0,w'achili,5,W'achili w'engi agha matuku ni w'elaghasha w'andu.,w'achilu,5,W'ana wirangane kizungu na w'achilu w'araw'angwa chotara.,,,
review,substitution,r/w,2.3,rafwa,3,Ng'eche rafwa,wafwa,7,Mae wafwa imbe.,,,
review,substitution,s/d,2.3,wuda,7,Isanga jedu ndedine wuda,wusa,3,Wusa voro kufuma kwa aba na mao.,,,
review,indel,h,2.0,majala,6,Dawekora majala,majhala,3,Dagha majhala kijhalenyi,,,
review,indel,z,2.0,kwana,3,Dedeka dikwane lakini ndediche kwana,kwanza,6,Muende muoghe iri Mindi kwanza.,,,
review,indel,y,2.0,ekundika,6,Mngulu ekundika udeko kwa isaa jimweri eri uwuro nicha.,yekundika,3,Midi yedu yekundika ilindilo.,,,
review,indel,e,2.0,egua,3,Kampuni egua kiria kiw'ishi.,gua,6,Mao waenda gua mbogha kinyangeyi.,,,
review,indel,',2.0,w'aw'adwa,6,Mwana w'apo w'aw'adwa ni polisi,waw'adwa,3,Waw'adwa ni dilo,,,
review,indel,',1.2,daw'ekunda,5,Daw'ekunda kuw'aya matunda,dawekunda,4,Dawekunda kuwaya matunda,,,
review,indel,u,1.2,dima,5,Kazi kwa bidii ya dima kureda marasimio mabaa.,udima,4,Kila mundu udima kurumaghia ukapatwa ni matimo ghizamie,,,
review,indel,i,1.2,kota,5,Daweenda kota mbia,kotia,4,Kukakunda w'uloli kotia w'ana,,,
review,indel,i,1.2,kunugha,5,Kumbuka kunugha sheria,kunughia,4,Kunughia matumizi gha magome ni ishomo muhimu kwa maendeleo gha kimagome,,,
review,indel,',2.0,w'alola,6,Vilongozi w'amu w'alola w'utesia ghwa magome kwa w'aghenyu.,walola,3,Walola nyungu yape ukaisow'a.,,,
review,indel,t,1.2,maandiko,5,Na naighuu yake koreandikoghe maandiko agha.,matandiko,4,W'adaala matandiko andonyi nema w'ilale,,,
review,indel,a,2.0,nagua,3,Nagua magazeti kila ituku.,ngua,6,Ngua radaonga mifugho bagha,,,
review,indel,',2.0,waw'ebonya,3,Mlungu waw'ebonya kazi andenyi konyu,wawebonya,6,Ni ncha kuwishukuru walimu kwa kazi iboiye wawebonya,,,
review,indel,r,2.0,aka,6,Aka oko mkongo sana.,raka,3,Mabemba reocha raka tayari.,,,
review,indel,o,1.2,orefwa,4,Orefwa angu figho rape rerezama.,refwa,5,Mburi ra mzuri refwa rose rendapata wukongo,,,
review,indel,h,2.0,oghua,3,Wamola oghua sufuria mbishi,ogua,6,Ogua vitorokonya vingi va wana vesarigha.,,,
review,indel,u,1.2,rugha,4,Rugha mnyango kuche dighende,rughua,5,Rughua madirisha,,,
review,indel,m,2.0,che,6,Ghenda kulole chaghu che bonya,mche,3,Mche shaw'ori eri disekechelewa.,,,
review,indel,',2.0,niw'esere,6,Niw'esere nishoe magome,niwesere,3,Niwesere nirughe nyumba,,,
review,indel,u,1.2,kaja,5,Kaja manga kunyo machi malazi,ukaja,4,Mao odenizera nioghoshe mwana ukaja.,,,
review,indel,m,2.0,oshoa,3,Oshoa mpira nwao hoyo ukadudugha.,oshoma,6,Mrighiti oshoma kwa kutima eri uvikie ndodo rake.,,,
review,indel,c,2.0,choyo,6,Mndu kakaia na choyo kwam'manyira kuvisa vindo.,hoyo,3,Oshoa mpira nwao hoyo ukadudugha.,,,
review,indel,k,2.0,kogua,3,Nembe kogua vadu viw'ishi,ogua,6,Ogua vitorokonya vingi va wana vesarigha.,,,
review,indel,u,2.0,kunda,6,Kunda jirani wako seji kujikunde,kuunda,3,W'abonyi zoghori w'aralipa kodi kwa kaunti ya Daw'ida imbiri ya serikali kuunda kaunti.,,,
review,indel,w,1.2,chao,4,Chao ichi cheko na malagho ghipoie.,chawo,5,Choro chawo chiaghwagha kafwani.,,,
review,indel,h,1.2,jhipoie,5,Ilaghiro jhipoie,jipoie,4,Mavuda gheko na irumba jipoie,,,
review,indel,o,1.2,oreenda,5,Oreenda Tanganyika.,reenda,4,Mbeo nakosi ya maw'aw'a gha nyonyi yarineka ndighi reenda ighu zaidi.,,,
review,indel,n,2.0,nyodo,6,Nyodo rape redumbulwa,nyondo,3,Nineke nyondo,,,
review,indel,w,1.2,lala,5,W'andu w'ose w'aw'eghenda lala nokoo,lwala,4,Luja lose ni lwala,,,
review,indel,k,2.0,kuichi,6,Na ni makanisa malinga kuichi?,uichi,3,Na jhingi kwaw'onie Mzungu uichi Kidaw'ida?,,,
review,indel,',1.2,kuiw'a,5,Kilongozi uo oshitakilwa kwa kuiw'a ndoe.,kuiwa,4,Kuiwa kindu cha mundu ungi ni karakakara?,,,
review,indel,h,2.0,naghua,6,Naghua vuo virandadu na kalamu iw'i,nagua,3,Nagua magazeti kila ituku.,,,
review,indel,e,2.0,daw'eenda,6,Daw'eenda bora mwazindika,daw'enda,3,Daw'enda noko kimono dendaneka mao lufu.,,,
review,indel,h,2.0,wadaja,6,Pwaru wadaja nyasi,wadajha,3,Mwachorongo wadajha vifurute,,,
review,indel,e,2.0,negua,3,Negua mbuw'a imu ihi yew'uya ndini,ngua,6,Ngua radaonga mifugho bagha,,,
review,indel,y,2.0,wadakaia,6,Mundu uko na iriso wadakaia zuna,wadakaiya,3,Wandu wamu wadakaiya nyumbenyi rawo eri kuepuka hali rizamie ra hewa,,,
review,indel,',1.2,m'mbao,5,Wabulana na m'mbao,mmbao,4,Mndu ungi uselo na mmbao,,,
review,indel,e,2.0,aka,6,Aka oko mkongo sana.,akae,3,Akae ni msawi.,,,
review,indel,k,1.2,kwasikira,4,Kwasikira firimbi ikikabwa,wasikira,5,Uhuu mzuri wasikira wandu wake.,,,
review,indel,r,2.0,kukia,6,Nekunda kukia.,kukira,3,Wekunda kukira magome gha mavuda.,,,
review,indel,',1.2,w'angia,4,W'aja w'andu w'aw'I w'angia.,wangia,5,Wangia chumba cha mghenyu wape.,,,
review,indel,o,1.2,abo,4,Nadema mudi gha abo ghuko modenyi,aboo,5,Aboo wawemlindia mwanape.,,,
review,indel,k,2.0,kudo,6,Kukaghenda idukenyi kudo kikuchu.,udo,3,Niko idana nawizera awo wiko na kikuchu angu mfuko udo.,,,
review,indel,',1.2,aw'uye,5,Aw'uye w'osighwa na w'ana w'atini,awuye,4,Awuye wapo ouza igare jake.,,,
review,indel,',2.0,w'adumiki,3,W'aw'ibonya w'adumiki w'ake chumi ra modo.,wadumiki,6,Lwaka lwa wadumiki kwasikirika kireti.,,,
review,indel,w,2.0,gharedwa,6,Makongo mengi gharedwa ni machi machafu,ghwaredwa,3,Mumbi ghwaredwa,,,
review,indel,g,2.0,gonda,3,Kala w'andu w'aravina dazi iw'angwagha gonda.,onda,6,Endenyi onda mifugho redu wana wapo.,,,
review,indel,d,1.2,ndediw'adie,5,Ndediw'adie iriko mzinyi.,ndeiw'adie,4,Ija nyumba ndeiw'adie w'andu,,,
review,indel,m,2.0,simw'onie,3,Namarie simw'onie ungi sa uo.,siw'onie,6,Ela jingi siw'onie w'asi ghughane huw'u aghadi ya w'adamu na nyamandu ra isakenyi.,,,
review,indel,w,2.0,kaenda,3,Kaenda Mombasa na kwende baharinyi kwa ogha na machi gha chumbi,kwaenda,6,Agha matuku kwaenda chaghunyi hao?,,,
review,indel,k,1.2,kwachee,5,Kwachee lii,wachee,4,Mwanidu wa womi wachee,,,
review,indel,h,2.0,anyaa,6,Chai chapo wele chaenda hao chikoghe anyaa.,anyaha,3,Nadabonya chaghu anyaha W'undanyi,,,
review,indel,i,1.2,mchezo,5,Mchezo gwa moira ghwa mindi ghwmanyikie,michezo,4,Napiolwagha kusarigha michezo,,,
review,indel,a,1.2,ucha,4,Ucha ghudishwa,uchaa,5,Ituku jimu uchaa,,,
review,indel,',2.0,w'ikaiagha,6,W'andu w'engi w'ikaiagha cha mzinyi ni w'akiw'a.,wikaiagha,3,Waghenyi wa loli ni awaje wikaiagha kavui ngelo rikurie.,,,
review,indel,i,2.0,ainyaa,3,Kwakii nguw'o ra mwana ranyelwa mukoaeni ainyaa?,anyaa,6,Chai chapo wele chaenda hao chikoghe anyaa.,,,
review,indel,m,2.0,ilazi,3,Mutihani ghwa isanga ilazi ghudaw'oka law'uke,milazi,6,Mrighiti washoma kwa kujikaza kwa miaka milazi.,,,
review,indel,',2.0,w'afungwa,6,W'afungwa w'engi w'anekwagha w'asi ni ofisaa w'a w'ulindiri.,wafungwa,3,shahidi wafungwa,,,
review,indel,u,2.0,mcha,6,Aba mlungu Koko mcha na kwaine wughoma.,mucha,3,Mlungu ni mucha.,,,
review,indel,',2.0,nguw'e,6,Ozoya kufugha nguw'e.,nguwe,3,Nguwe radaja maduma,,,
review,indel,v,1.2,indoki,4,Dighorie wuwiwi ughu ghwadipata kwa wundu ghwa indoki?,vindoki,5,"Na dikengia kwa wupande ghwa wukulima, aha vindo viwalwaghwa ni wandu veuza ni vindoki sana sana?",,,
review,indel,',2.0,w'ajha,3,W'achukuo w'ajha w'ikaghuda,wajha,6,Wajha Hotelinyi,,,
review,indel,l,1.2,kiasi,5,Ela sena yaditesia kukaia na kiasi chimu cha kuhoresha w'ongo,kilasi,4,Wana wa kilasi cha mfungade wanekwa vuo ikumi na viwi.,,,
review,indel,j,2.0,ebonya,6,Ndedinekelo rusa ebonya kazi nakio.,jebonya,3,Aho mpaka vilongozi wiketi wipatane wieliane alafu wibonye jebonya,,,
review,indel,',2.0,w'anidu,6,Awa ni w'anidu wabaha,wanidu,3,Sharon wabonyere wanidu winileghe putu.,,,
review,indel,m,2.0,izima,3,Diwonanagha ituku izima,mizima,6,Iri nguwo ni ra mishono mizima mizima.,,,
review,indel,i,2.0,ivu,6,Dadakaba mswaki na ivu.,ivui,3,Iridia jhapo jheka ivui,,,
review,indel,h,1.2,vibaa,5,Ihii nyumba yeko na viumba vibaa vighokie.,vibaha,4,Ndoupoilwa kushoma vuo vibaha,,,
review,substitution,o/a,2.0,mbagho,3,Mbagho rose rechocholwa,mbogho,6,Mbogho yemchikanya uja mghosi mghongo.,,,
review,substitution,p/b,2.0,banana,3,Chi chachaa lii sena kimu cha banana?,panana,6,Wandu wose wikunda kukaia panana.,,,
review,substitution,m/v,2.0,misanu,3,Seji iw'onekagha iji ikosa ubonyere wadima kufungwa jela miaka misanu.,visanu,6,Vilambo visanu,,,
review,substitution,o/a,2.0,sabata,6,Sabata rapo radumbuka,sabato,3,Kusakebonya kazi ingi ituku ja sabato.,,,
review,substitution,o/a,2.0,walala,6,Niwo awa wadadu walala aha kifumbinyi.,walola,3,Walola nyungu yape ukaisow'a.,,,
review,substitution,t/s,1.2,kusima,4,Ndekune kighirio kibaa chedima kusima kukunda kubonya.,kutima,5,Wadeki waboilwa kutima wudeki wugeni.,,,
review,substitution,u/o,2.0,ulo,6,Ulo lumbo siluichi.,ulu,3,Sigheshaa nipataa magome ghangi ulu luma lwa penyu.,,,
review,substitution,a/i,2.0,anyaa,6,Chai chapo wele chaenda hao chikoghe anyaa.,inyaa,3,"Ndoe yafura, vua inyaa!",,,
review,substitution,b/s,1.2,jabia,4,Iruw'a jabia sigha dilole kiju.,jasia,5,Ivunde jasia,,,
review,substitution,b/i,2.0,ekaba,3,Ni umu wa ija timu ekaba mpira.,ekaia,6,Bea ekaia andwamweri.,,,
review,substitution,w/r,2.0,raendie,3,Kampeni rape raendie nicha.,waendie,6,Waendie panana.,,,
review,substitution,i/a,1.2,w'afue,4,W'andu w'engi w'afue kwa w'undu ghwa ugho w'ukongo,w'ifue,5,Nashinikie seji w'andu w'ifue w'engi kafwani.,,,
review,substitution,e/o,1.2,aw'uye,5,Aw'uye w'osighwa na w'ana w'atini,aw'uyo,4,Enda kwa aw'uyo kumzere nammbanga.,,,
review,substitution,e/i,2.0,w'anyenyu,3,"Wele, koko na w'anyenyu w'aw'aka w'alinga?",w'anyinyu,6,W'anyinyu w'eko hao itanaha?,,,
review,substitution,l/m,2.0,wawelila,6,Mwanake mtini wawelila,wawelima,3,Apa wawelima.,,,
review,substitution,w/y,2.0,wawecha,6,Wawecha didede.,yawecha,3,Na sasa nikakotia kwa ngelo ya miaka inya yawecha kwawewona mlamba ghwa Dawida Tuweta ghukaiya hao?,,,
review,substitution,e/u,1.2,nademwa,5,Nademwa ni shembe,nadumwa,4,Nadumwa idukenyi,,,
review,substitution,t/j,2.0,jhe,3,Ikanisa ijhi jhe kaba makofi Jiwangwagha,the,6,Olow'orwa kwa mghosi wa miaka mrongo mfungade uko the miaka ikumi na inya.,,,
review,substitution,w/d,2.0,dapata,3,Kurumiria dapata ndighi,wapata,6,Kwahuwo ngera mndu wapata wasi wadima ukimbie/ ulase iseghe,,,
review,substitution,i/g,2.0,gua,6,Mao waenda gua mbogha kinyangeyi.,iua,3,Nani wadumbua Iua,,,
review,substitution,i/a,2.0,nasikire,6,Nasikire w'ei mdaw'ana wako ochaghira mwana wa w'andu?,nisikire,3,Nisikire kwaenda sena,,,
review,substitution,k/j,1.2,kaja,5,Kaja manga kunyo machi malazi,kaka,4,Nyumba ya kaka erew'ada modo.,,,
review,substitution,r/j,1.2,kaja,5,Kaja manga kunyo machi malazi,kara,4,Kara kara na mabonyo ghako,,,
review,substitution,o/e,2.0,w'ineke,3,W'ineke hae hae rapo.,w'ineko,6,W'andu wikaiagha mzinyi efwana w'ineko modo.,,,
review,substitution,w/l,2.0,ulo,6,Ulo lumbo siluichi.,uwo,3,Uwo nuo mwai kuko nao.,,,
review,substitution,p/b,2.0,waboilwagha,6,Weke mao waboilwagha shuu kuluka chungo,wapoilwagha,3,Wana wapoilwagha ni kusarigha shu,,,
review,substitution,m/i,2.0,ikate,3,Ndew'iw'adie sukari ikate w'andu w'ose.,mkate,6,Mkate ghwawurwa.,,,
review,substitution,y/d,2.0,waw'uda,3,Waw'uda wadanitima irumirio,waw'uya,6,Ukakakongoma kumanye waw'uya mkongo.,,,
review,substitution,k/l,2.0,kubaha,3,Kutesia wamu kwadima kureda kuboilwa kubaha.,lubaha,6,Ihii nyumba eko na lukumbi lubaha gho sarigha.,,,
review,substitution,a/u,1.2,aw'uye,5,Aw'uye w'osighwa na w'ana w'atini,uw'uye,4,Niki chishekerie uw'uye mkulima?,,,
review,substitution,t/b,2.0,mkabe,3,Mkabe na rungu noko icho kitoi,mkate,6,Mkate ghwawurwa.,,,
review,substitution,y/w,2.0,wekundika,6,Wandu wekundika wikae kindo chimweri.,yekundika,3,Midi yedu yekundika ilindilo.,,,
review,substitution,g/r,2.0,gua,6,Mao waenda gua mbogha kinyangeyi.,rua,3,Rua ishati,,,
review,substitution,e/a,1.2,wakunda,4,Wadeki wakunda kutima wudeki wupya.,wekunda,5,Wekunda kukira magome gha mavuda.,,,
review,substitution,a/e,2.0,mcha,6,Aba mlungu Koko mcha na kwaine wughoma.,mche,3,Mche shaw'ori eri disekechelewa.,,,
review,substitution,y/g,1.2,ngungunyi,5,W'uli ghwachua ngungunyi.,nyungunyi,4,Machi gheka nyungunyi.,,,
review,substitution,w/n,1.2,namkunde,4,Namkunde Mlungu nandighi.,wamkunde,5,Angu uje aba wamkunde mwana,,,
review,substitution,u/i,2.0,izighane,3,Serikali yalombelo izighane ijo ilagho.,uzighane,6,Kilongozi wa mzedu ungirie ghadi uche uzighane umanye aha shida iko.,,,
review,substitution,n/d,2.0,dasuw'iria,3,Dasuw'iria dishindagha ugho mchezo.,nasuw'iria,6,Nasuw'iria mwaw'uka mkasinda nicha,,,
review,substitution,e/i,2.0,veja,3,Naweghenda mbuwenyi nienda lola mbogha na wijomba veja lumalwakenyi.,vija,6,Dazoghora vija didimagha kukuw'ida.,,,
review,substitution,l/d,1.2,nadumwa,4,Nadumwa idukenyi,nalumwa,5,Nalumwa ni ngalamvo.,,,
review,substitution,d/g,2.0,kushinda,6,Nguvu ya lukundo yadima kushinda kila kilambo,kushinga,3,Kushinga rangi.,,,
review,substitution,y/d,2.0,indi,3,Koshi idaghenda aha ikumbilwagha indi.,inyi,6,Inyi sirwaa vipini.,,,
review,substitution,e/o,1.2,ndekudimagha,4,Ndekudimagha kushoma vuo vose viandikilo,ndokudimagha,5,Mdamu sa okumoni ndokudimagha kumnyuya mghule.,,,
review,substitution,j/c,1.2,chipoie,4,Ndekune kilambo chingi chipoie sa kukia.,jhipoie,5,Ilaghiro jhipoie,,,
review,substitution,a/e,2.0,w'aw'adwa,6,Mwana w'apo w'aw'adwa ni polisi,w'ew'adwa,3,W'ew'adwa w'isekumbie hata iwanu jimweri.,,,
review,substitution,a/e,2.0,w'alemwa,6,W'abaa w'engi w'a Afrika w'alemwa ni kuneka w'azima ifwa.,w'elemwa,3,Aw'o w'aw'I w'elemwa ni kusikirana.,,,
review,substitution,d/w,2.0,derekoghe,6,Derekoghe dafungwa aisi ya sharia.,werekoghe,3,Kala wandu werekoghe wikisikira Mwalimu wawo.,,,
review,substitution,k/b,2.0,wadabora,6,Wadabora nicha.,wadakora,3,Wadakora maka,,,
review,substitution,e/n,2.0,egua,3,Kampuni egua kiria kiw'ishi.,ngua,6,Ngua radaonga mifugho bagha,,,
review,substitution,n/w,2.0,nakuzera,3,Nakuzera loli Ringoma.,wakuzera,6,Uja wakuzera kujiduke kuende nani?,,,
review,substitution,v/r,1.2,ralaghaya,5,Stima ralaghaya.,valaghaya,4,Vadu vedu valaghaya.,,,
review,substitution,u/i,1.2,ghia,4,"Na ngera kama niwupande ghobonya kama zoghori huwu wakati wandu wawa vindo vawo, mwauzira masanga ghia na ghia?",ghua,5,Naenda ghua Mwemba,,,
review,substitution,w/y,1.2,wanona,5,Zighe wanona malungu ghose.,yanona,4,Teknologia yanona ishima kati ya washomi,,,
review,substitution,i/e,2.0,ndemu,6,Ndemu rebia,ndimu,3,Ndimu yadima kujighwanya na chumbi angu machi.,,,
review,substitution,g/c,2.0,chachika,6,Chije kilole chachika,ghachika,3,Maghi ana ghachika.,,,
review,substitution,e/a,2.0,lagha,3,Wakabwa ngonde ya Kidari/lagha,laghe,6,Nawesikira laghe laghe,,,
review,substitution,h/w,2.0,uho,6,Ni'ini narughua uho mnyango.,uwo,3,Uwo nuo mwai kuko nao.,,,
review,substitution,k/d,2.0,dabonya,3,Dabonya mtihani.,kabonya,6,Kuhee kabonya kaung'a,,,
review,substitution,j/y,1.2,jeenda,4,Wawa wa womi odeniguiya mvuto na ishati jeenda ikansenyi.,yeenda,5,Safari yeenda mbugenyi yekoghe yesisimua saana,,,
review,substitution,d/k,1.2,kudaya,5,Dafuma modenyi kudaya machi,kukaya,4,Maisha ghadima kukaya na wasi lakini dadima kurisima.,,,
review,substitution,a/e,2.0,kumneka,3,Wamerie kumneka mafungu ghape ghemtesia kwa kampeni.,kumneke,6,Mwana ukalila kumneke kikombe cha uji.,,,
review,substitution,g/l,2.0,kwagua,3,Kwagua ki?,kwalua,6,Kwalua fii,,,
review,substitution,r/d,2.0,kudede,3,Na mkekaiya woruwu kupate wulalo kudede na mmamgi wa malagho gha mashomo kwadima kumzere wada?,kurede,6,Enda kurede mbande,,,
review,substitution,y/n,1.2,nakaia,5,nakaia mbai na mbai,yakaia,4,"Iruwa jikatua, ndoe yakaia na rangi ighokie",,,
review,substitution,z/d,1.2,midinyi,5,saw'au raadikwa midinyi,mizinyi,4,Nashinikie hata skulu ra mizinyi w'ana w'iadeda Kiswahili na Kizungu,,,
review,substitution,e/a,1.2,raenda,5,Mifugho raenda lishwa.,reenda,4,Mbeo nakosi ya maw'aw'a gha nyonyi yarineka ndighi reenda ighu zaidi.,,,
review,substitution,z/r,2.0,rua,3,Rua ishati,zua,6,Chofi yadareda zua.,,,
