row,original_text,original_word,corrected_word,source
17639,Itanaa daw'ew'esera kumuenja skulu.,daw'ew'esera,dawewesera,apostrophe_rule
17641,Dedemzera udipoisire ando kow'ika vadu,kow'ika,kowika,apostrophe_rule
17643,Naw'ekunda kulow'olwa na mwana wa Lukio,Naw'ekunda,Nawekunda,apostrophe_rule
17643,Naw'ekunda kulow'olwa na mwana wa Lukio,kulow'olwa,kulowolwa,apostrophe_rule
17645,Machi ghaw'uya gha mbeo.,ghaw'uya,ghawuya,apostrophe_rule
17647,Sikundagha nguw'o ra chilu,nguw'o,nguwo,apostrophe_rule
17648,Moiw'a vibeti vapo vose,Moiw'a,Moiwa,apostrophe_rule
17649,Muw'unje ivo vlambo mwashoa idukenyi.,Muw'unje,Muwunje,apostrophe_rule
17650,Monicah ghenda mbuw'enyi kulindie.,mbuw'enyi,mbuwenyi,apostrophe_rule
17651,Mwana wa zablon osow'eka ikwau,osow'eka,osoweka,apostrophe_rule
17653,Waghoree diw'onana sena mori ghuchaa,diw'onana,diwonana,apostrophe_rule
17656,Sikunde mndwaw'omi ungi uko ighade,mndwaw'omi,mndwawomi,apostrophe_rule
17661,Kwaki kusuw'eseraa maghi kughuo?,kusuw'eseraa,kusuweseraa,apostrophe_rule
17662,Kwawe'enja baisikeli na iseghe nandighi,Kwawe'enja,Kwaweenja,apostrophe_rule
17663,Mwarigha wadalegheria na chenji ra w'andu.,w'andu,wandu,apostrophe_rule
17665,Koshi rose raenda na Elkana mbuw'enyi.,mbuw'enyi,mbuwenyi,apostrophe_rule
17666,Tabia ra aw'a w'ana radilema isi,aw'a,awa,apostrophe_rule
17666,Tabia ra aw'a w'ana radilema isi,w'ana,wana,apostrophe_rule
17667,Iguo mwajie mabemba gha w'andu.,w'andu,wandu,apostrophe_rule
17672,Mkulindie na w'andu w'inywagha chofi,w'andu,wandu,apostrophe_rule
17672,Mkulindie na w'andu w'inywagha chofi,w'inywagha,winywagha,apostrophe_rule
17674,Kwaw'ededanya na ani irikonyi na koka kueka,Kwaw'ededanya,Kwawededanya,apostrophe_rule
17675,Nedoenja Agatha mariw'enyi.,mariw'enyi,mariwenyi,apostrophe_rule
17677,Iruw'a jakala shuu ata ndekuendagha andu kungi,Iruw'a,Iruwa,apostrophe_rule
17677,Iruw'a jakala shuu ata ndekuendagha andu kungi,ata,hata,confirmed_correction
17678,Marughu ghose ghaw'urwa,ghaw'urwa,ghawurwa,apostrophe_rule
17679,Uja mwai ughokie olow'olwa.,Uja,Ujha,confirmed_correction
17679,Uja mwai ughokie olow'olwa.,olow'olwa,olowolwa,apostrophe_rule
17681,W'ana wikacha kufuma skulu kuw'ineke machi wioghe.,W'ana,Wana,apostrophe_rule
17681,W'ana wikacha kufuma skulu kuw'ineke machi wioghe.,kuw'ineke,kuwineke,apostrophe_rule
17687,Chovu raw'eja manga na kunona mabemba mbuw'enyi.,raw'eja,raweja,apostrophe_rule
17687,Chovu raw'eja manga na kunona mabemba mbuw'enyi.,mbuw'enyi,mbuwenyi,apostrophe_rule
17689,Siw'echa kwa ikwanyiko jingi,Siw'echa,Siwecha,apostrophe_rule
17690,Nalumwa ni rwai ra w'ushu,w'ushu,wushu,apostrophe_rule
17691,John walumwa ni koshi saku rose iw'i,iw'i,iwi,apostrophe_rule
17692,Neko na w'udumwa ghuboie.,w'udumwa,wudumwa,apostrophe_rule
17695,Rama waw'eboisa luvuna lwake,waw'eboisa,waweboisa,apostrophe_rule
17696,Koka na ngolo ilue sa wu'siri,wu'siri,wusiri,apostrophe_rule
17700,Boi onyea nyumba sikunde kumw'ona sena.,kumw'ona,kumwona,apostrophe_rule
17701,Siw'uadie igome jingi.,Siw'uadie,Siwuadie,apostrophe_rule
17703,Kwaw'uadie namba ya mruna mayo ngera?,Kwaw'uadie,Kwawuadie,apostrophe_rule
17704,Siw'uyagha ghorea mndungi shida rapo,Siw'uyagha,Siwuyagha,apostrophe_rule
17706,W'andu wa ikanisa wawe'cha kwapo idime,W'andu,Wandu,apostrophe_rule
17706,W'andu wa ikanisa wawe'cha kwapo idime,wawe'cha,wawecha,apostrophe_rule
17707,Naw'elumwa ni moyo ngera naja kii,Naw'elumwa,Nawelumwa,apostrophe_rule
17708,Naw'ejisuwa mumbi mlazi simanya nikii.,Naw'ejisuwa,Nawejisuwa,apostrophe_rule
17711,Naw'ilelie shuu.,Naw'ilelie,Nawilelie,apostrophe_rule
17714,Mao kuche kwapo nawe'kunda dije malagho,nawe'kunda,nawekunda,apostrophe_rule
17715,Mwana wako waghaluka ata malagho ndeuwe'sikira.,ata,hata,confirmed_correction
17715,Mwana wako waghaluka ata malagho ndeuwe'sikira.,ndeuwe'sikira,ndeuwesikira,apostrophe_rule
17717,W'ana w'amu w'edeka watini.,W'ana,Wana,apostrophe_rule
17717,W'ana w'amu w'edeka watini.,w'amu,wamu,apostrophe_rule
17717,W'ana w'amu w'edeka watini.,w'edeka,wedeka,apostrophe_rule
17720,Kufuma nalow'olwa sighalie mzedu,nalow'olwa,nalowolwa,apostrophe_rule
17721,Siw'emanya chia eenda modenyi,Siw'emanya,Siwemanya,apostrophe_rule
17727,Simanyaa nirwa kii nguw'o reka ra machi,nguw'o,nguwo,apostrophe_rule
17729,W'eshona nguw'o efwanane rose putu.,W'eshona,Weshona,apostrophe_rule
17729,W'eshona nguw'o efwanane rose putu.,nguw'o,nguwo,apostrophe_rule
17731,Vilamba vaw'echa gulwa idime,vaw'echa,vawecha,apostrophe_rule
17735,Ini toe nadakufunyira nguw'o ra mwana wako shighadi riome.,nguw'o,nguwo,apostrophe_rule
17739,Ini nekunda magome gheeenda w'ughangenyi.,w'ughangenyi,wughangenyi,apostrophe_rule
17740,Pangusa iyo nguw'o yadikilwa ni chai,nguw'o,nguwo,apostrophe_rule
17741,Mndwaw'omi wako onywa chofi ukaenda nyumbenyi.,Mndwaw'omi,Mndwawomi,apostrophe_rule
17742,Kuzighane w'andu wi'kaiagha kavui na oho,w'andu,wandu,apostrophe_rule
17742,Kuzighane w'andu wi'kaiagha kavui na oho,wi'kaiagha,wikaiagha,apostrophe_rule
17743,Wasow'a wu'tesia putu kufuma kwa wa'ghenyi w'ake,Wasow'a,Wasowa,apostrophe_rule
17743,Wasow'a wu'tesia putu kufuma kwa wa'ghenyi w'ake,wu'tesia,wutesia,apostrophe_rule
17743,Wasow'a wu'tesia putu kufuma kwa wa'ghenyi w'ake,wa'ghenyi,waghenyi,apostrophe_rule
17743,Wasow'a wu'tesia putu kufuma kwa wa'ghenyi w'ake,w'ake,wake,apostrophe_rule
17744,Mae na ndee w'adakaia Mombasa.,w'adakaia,wadakaia,apostrophe_rule
17745,Nawe'lumwa ni kifu sana,Nawe'lumwa,Nawelumwa,apostrophe_rule
17746,Uhu mwai onikosera ata sidimagha kumfuya wu'ghoma,ata,hata,confirmed_correction
17746,Uhu mwai onikosera ata sidimagha kumfuya wu'ghoma,wu'ghoma,wughoma,apostrophe_rule
17748,Huw'u naw'ew'esera seji konizerieghe,Huw'u,Huwu,apostrophe_rule
17748,Huw'u naw'ew'esera seji konizerieghe,naw'ew'esera,nawewesera,apostrophe_rule
17750,Uhu mwana kwaki usew'efunya kofia?,usew'efunya,usewefunya,apostrophe_rule
17753,Mao waw'enitesia kudaya machi modenyi,waw'enitesia,wawenitesia,apostrophe_rule
17754,Wu'ka dikote mana gha mabemba.,Wu'ka,Wuka,apostrophe_rule
17757,Diw'aghe iji ifungu nusu,Diw'aghe,Diwaghe,apostrophe_rule
17759,Huw'u dija kii maduka ghafungwa ghose?,Huw'u,Huwu,apostrophe_rule
17761,Ukakaia usenitumbulie ngera nibonya wa'da,wa'da,wada,apostrophe_rule
17763,Inyo w'ele mwadanitegemea ini tu?,w'ele,wele,apostrophe_rule
17764,Kila mundu umanye moni siw'etesia mndungi,siw'etesia,siwetesia,apostrophe_rule
17766,Nawe'serie sana iji ituku jibuse,Nawe'serie,Naweserie,apostrophe_rule
17767,Naw'eenda kaba kura Ghazi,Naw'eenda,Naweenda,apostrophe_rule
17769,Da kuanika nguw'o hao?,nguw'o,nguwo,apostrophe_rule
17770,Naw'endaw'a midi kiwachenyi kuramka,Naw'endaw'a,Nawendawa,apostrophe_rule
17771,Niki kwaw'esoda sa kichula?,kwaw'esoda,kwawesoda,apostrophe_rule
17772,Osinda niw'ingisa niko nakimbia nikawuya,niw'ingisa,niwingisa,apostrophe_rule
17774,Kifula nguw'o niko sherehe iko,nguw'o,nguwo,apostrophe_rule
17776,Naboilwa nawo'na seji mwaw'eendelea nicha,nawo'na,nawona,apostrophe_rule
17776,Naboilwa nawo'na seji mwaw'eendelea nicha,mwaw'eendelea,mwaweendelea,apostrophe_rule
17784,Ini nasilwa kukuw'esera naw'eenda rapo,kukuw'esera,kukuwesera,apostrophe_rule
17784,Ini nasilwa kukuw'esera naw'eenda rapo,naw'eenda,naweenda,apostrophe_rule
17785,Miaka idadu itanaa na bado ndedilow'oane,ndedilow'oane,ndedilowoane,apostrophe_rule
17786,Jingi ndeuvae uw'u waghosia,uw'u,uwu,apostrophe_rule
17787,Huw'u kudumagha ani itamwaa na w'ana w'aenda skulu?,Huw'u,Huwu,apostrophe_rule
17787,Huw'u kudumagha ani itamwaa na w'ana w'aenda skulu?,w'ana,wana,apostrophe_rule
17787,Huw'u kudumagha ani itamwaa na w'ana w'aenda skulu?,w'aenda,waenda,apostrophe_rule
17789,Kila mundu ukaie na mka wake kwa wu'eli na ishima,wu'eli,wueli,apostrophe_rule
17790,Kusekaie na bea rizamie rekunda w'aka,w'aka,waka,apostrophe_rule
17791,Kukamenya mayo na ndeyo kwaw'emenya Mlungu,kwaw'emenya,kwawemenya,apostrophe_rule
17793,W'andu w'idaw'ongia nakio,W'andu,Wandu,apostrophe_rule
17793,W'andu w'idaw'ongia nakio,w'idaw'ongia,widawongia,apostrophe_rule
17795,Ata ndeughoree mae kama w'aw'echa kwapo,Ata,Hata,confirmed_correction
17795,Ata ndeughoree mae kama w'aw'echa kwapo,w'aw'echa,wawecha,apostrophe_rule
17797,Kutesia w'amzenyu niko kukulemie,w'amzenyu,wamzenyu,apostrophe_rule
17798,W'aka w'iro nguw'o ra ishima,W'aka,Waka,apostrophe_rule
17798,W'aka w'iro nguw'o ra ishima,w'iro,wiro,apostrophe_rule
17798,W'aka w'iro nguw'o ra ishima,nguw'o,nguwo,apostrophe_rule
17801,Kwalua ata kwakaia sa mundu wa isu,ata,hata,confirmed_correction
17802,Musero nguw'o ra zoghori mbaa,nguw'o,nguwo,apostrophe_rule
17806,W'alimu w'engi skulu ni w'a w'aka,W'alimu,Walimu,apostrophe_rule
17806,W'alimu w'engi skulu ni w'a w'aka,w'engi,wengi,apostrophe_rule
17806,W'alimu w'engi skulu ni w'a w'aka,w'a,wa,apostrophe_rule
17806,W'alimu w'engi skulu ni w'a w'aka,w'aka,waka,apostrophe_rule
17807,Mka ndenagha nafasi ingi imbiri ya mndwaw'omi,mndwaw'omi,mndwawomi,apostrophe_rule
17808,W'amasai w'adamenya w'aka w'aw'o,W'amasai,Wamasai,apostrophe_rule
17808,W'amasai w'adamenya w'aka w'aw'o,w'adamenya,wadamenya,apostrophe_rule
17808,W'amasai w'adamenya w'aka w'aw'o,w'aka,waka,apostrophe_rule
17808,W'amasai w'adamenya w'aka w'aw'o,w'aw'o,wawo,apostrophe_rule
17811,W'aka ni suti w'ikaie w'a loli,W'aka,Waka,apostrophe_rule
17811,W'aka ni suti w'ikaie w'a loli,w'ikaie,wikaie,apostrophe_rule
17811,W'aka ni suti w'ikaie w'a loli,w'a,wa,apostrophe_rule
17813,Nakio w'ose w'aw'enitesia.,w'ose,wose,apostrophe_rule
17813,Nakio w'ose w'aw'enitesia.,w'aw'enitesia,wawenitesia,apostrophe_rule
17816,Kusekekemea mghosi wapo huw'o,huw'o,huwo,apostrophe_rule
17817,Mka usew'ango mkiw'a usevikishire miaka mrongo randadu,usew'ango,usewango,apostrophe_rule
17817,Mka usew'ango mkiw'a usevikishire miaka mrongo randadu,mkiw'a,mkiwa,apostrophe_rule
17818,Naw'esikira naangua kweli,Naw'esikira,Nawesikira,apostrophe_rule
17822,W'ai w'apo w'azoghua shuu,W'ai,Wai,apostrophe_rule
17822,W'ai w'apo w'azoghua shuu,w'apo,wapo,apostrophe_rule
17822,W'ai w'apo w'azoghua shuu,w'azoghua,wazoghua,apostrophe_rule
17825,Omoni ni mwalimu na olow'olwa ni mwalimu,olow'olwa,olowolwa,apostrophe_rule
17826,Kufuma w'aenda cha kireti ndegalie,w'aenda,waenda,apostrophe_rule
17827,Sikundagha kurashana na w'andu ini,w'andu,wandu,apostrophe_rule
17828,Kwaw'ekukasa na ndekuichi kilambo chingi,Kwaw'ekukasa,Kwawekukasa,apostrophe_rule
17829,Ndedichee na kilambo chingi w'urumwengunyi,w'urumwengunyi,wurumwengunyi,apostrophe_rule
17833,Kwaki nikudumikie huw'u kama sikukunde,huw'u,huwu,apostrophe_rule
17834,W'uka kudeke kusekedia mbori ra tee aho,W'uka,Wuka,apostrophe_rule
17838,Matuku gha kutua mbai ghaw'echa,ghaw'echa,ghawecha,apostrophe_rule
17839,Kwaki kwanyama huw'u kwaw'eghesha kii?,huw'u,huwu,apostrophe_rule
17839,Kwaki kwanyama huw'u kwaw'eghesha kii?,kwaw'eghesha,kwaweghesha,apostrophe_rule
17841,Duka lufu na maghembe diende mbuw'enyi,mbuw'enyi,mbuwenyi,apostrophe_rule
17843,W'eke mwana nibonya w'ada ini?,W'eke,Weke,apostrophe_rule
17843,W'eke mwana nibonya w'ada ini?,w'ada,wada,apostrophe_rule
17846,Kwaw'ebonya kii itanaa?,Kwaw'ebonya,Kwawebonya,apostrophe_rule
17847,Kwasinda w'ada idimei?,w'ada,wada,apostrophe_rule
17848,Matuku ghichacha w'alodi w'a tee wichafuma.,w'alodi,walodi,apostrophe_rule
17848,Matuku ghichacha w'alodi w'a tee wichafuma.,w'a,wa,apostrophe_rule
17849,Mndwaw'omi ofwana ukaie na mka umweri,Mndwaw'omi,Mndwawomi,apostrophe_rule
17850,Kukaieghe mundu okaribisha w'andu,w'andu,wandu,apostrophe_rule
17851,Kabla difunyire w'ushuhuda nani uko mghenyi aha?,w'ushuhuda,wushuhuda,apostrophe_rule
17852,Kwaw'ew'esera hao igare jeenda mzenyu?,Kwaw'ew'esera,Kwawewesera,apostrophe_rule
17855,W'aka w'ose w'eka na mzigo,W'aka,Waka,apostrophe_rule
17855,W'aka w'ose w'eka na mzigo,w'ose,wose,apostrophe_rule
17855,W'aka w'ose w'eka na mzigo,w'eka,weka,apostrophe_rule
17856,Walaswa na igho ja gambili,ja,jha,confirmed_correction
17858,Kumaramara ndekuboie w'ana wapo,w'ana,wana,apostrophe_rule
17859,Magare ghaw'eendeshwa na iseghe sana,ghaw'eendeshwa,ghaweendeshwa,apostrophe_rule
17861,Fuma chienyi kubarie w'andu w'abaa w'iide,w'andu,wandu,apostrophe_rule
17861,Fuma chienyi kubarie w'andu w'abaa w'iide,w'abaa,wabaa,apostrophe_rule
17861,Fuma chienyi kubarie w'andu w'abaa w'iide,w'iide,wiide,apostrophe_rule
17872,Nikalala nikaw'uka niko niendeleagha,nikaw'uka,nikawuka,apostrophe_rule
17873,W'ika kiriba shighadi,W'ika,Wika,apostrophe_rule
17875,Kwarwa nguw'o vui sana,nguw'o,nguwo,apostrophe_rule
17876,Nguw'o rapo rasighwa kutineri riome,Nguw'o,Nguwo,apostrophe_rule
17880,Dazerwa w'ei dikwane saa ikumi,w'ei,wei,apostrophe_rule
17882,Nekunda iruw'a jifume jikalie shuu,iruw'a,iruwa,apostrophe_rule
17884,Kwaw'edia masama tiki lola kitambaa,Kwaw'edia,Kwawedia,apostrophe_rule
17885,Najie magome gha w'andu ngera nighifunya hao,w'andu,wandu,apostrophe_rule
17886,Kujipange nawekuenja mzedu law'uke,law'uke,lawuke,apostrophe_rule
17887,Seka tu ni angu kusew'emanya matokeo,kusew'emanya,kusewemanya,apostrophe_rule
17888,Kwamanya ichi Kidaw'ida cha mzedu chaw'eenda chikisia?,Kidaw'ida,Kidawida,apostrophe_rule
17888,Kwamanya ichi Kidaw'ida cha mzedu chaw'eenda chikisia?,chaw'eenda,chaweenda,apostrophe_rule
17890,Neseria vifumbi vose viw'i mpaka nikabusa,viw'i,viwi,apostrophe_rule
17891,Machi ghaw'efuma ghiko gha chilu,ghaw'efuma,ghawefuma,apostrophe_rule
17894,Niw'ada sena kwarumbuka momu uw'u?,Niw'ada,Niwada,apostrophe_rule
17894,Niw'ada sena kwarumbuka momu uw'u?,uw'u,uwu,apostrophe_rule
17896,Waenda ata usenighorie,ata,hata,confirmed_correction
17897,Ini simkotiagha kama waw'ona unyame ata ini nanyama,waw'ona,wawona,apostrophe_rule
17897,Ini simkotiagha kama waw'ona unyame ata ini nanyama,ata,hata,confirmed_correction
17898,Chaw'ucha kwa kuhoresha.,Chaw'ucha,Chawucha,apostrophe_rule
17901,Nywaa ndembe rako kusekeliw'a,kusekeliw'a,kusekeliwa,apostrophe_rule
17903,Koko binana aw'ai wapo ni ngelo ndacha disededanye?,aw'ai,awai,apostrophe_rule
17904,Kukajokwa ni machu kofuma shighadi kuw'eto ni mbeo.,kuw'eto,kuweto,apostrophe_rule
17906,Waghesha w'ei sidima kumzera uinjike.,w'ei,wei,apostrophe_rule
17907,Ukakoja uw'uya moni ainyaa.,uw'uya,uwuya,apostrophe_rule
17908,Siw'onie mao wa w'ubaptizo kafwani.,Siw'onie,Siwonie,apostrophe_rule
17908,Siw'onie mao wa w'ubaptizo kafwani.,w'ubaptizo,wubaptizo,apostrophe_rule
17909,Bishop waw'echa w'ikiria w'andu mikonu karandadu,waw'echa,wawecha,apostrophe_rule
17909,Bishop waw'echa w'ikiria w'andu mikonu karandadu,w'ikiria,wikiria,apostrophe_rule
17909,Bishop waw'echa w'ikiria w'andu mikonu karandadu,w'andu,wandu,apostrophe_rule
17911,Leka nimghorie niw'one ughora w'ada,niw'one,niwone,apostrophe_rule
17911,Leka nimghorie niw'one ughora w'ada,w'ada,wada,apostrophe_rule
17912,Ata inimoni siw'ewona nikibusa aha waghora,Ata,Hata,confirmed_correction
17912,Ata inimoni siw'ewona nikibusa aha waghora,siw'ewona,siwewona,apostrophe_rule
17913,Nasilwa nandighi diw'urie anyaha,diw'urie,diwurie,apostrophe_rule
17914,Angu kupatire magome ndekuw'ew'oneka,ndekuw'ew'oneka,ndekuwewoneka,apostrophe_rule
17915,Ini bado naw'ashoma.,naw'ashoma,nawashoma,apostrophe_rule
17920,Naw'adia mazozo ata vadu vatakuka,Naw'adia,Nawadia,apostrophe_rule
17920,Naw'adia mazozo ata vadu vatakuka,ata,hata,confirmed_correction
17922,Mbuw'a yaw'o yeka aisaa,Mbuw'a,Mbuwa,apostrophe_rule
17922,Mbuw'a yaw'o yeka aisaa,yaw'o,yawo,apostrophe_rule
17924,Koshi yako yanyelwa yaw'enuka kiw'iw'i.,yaw'enuka,yawenuka,apostrophe_rule
17924,Koshi yako yanyelwa yaw'enuka kiw'iw'i.,kiw'iw'i,kiwiwi,apostrophe_rule
17925,Ngera niki chifue ikorongenyi kwaw'enuka kiwora,kwaw'enuka,kwawenuka,apostrophe_rule
17926,Nguw'o rako rija kwaoghosha rapotoka.,Nguw'o,Nguwo,apostrophe_rule
17927,Siw'unjire mfagio ghwa w'andu ghuja nilombieghe.,Siw'unjire,Siwunjire,apostrophe_rule
17927,Siw'unjire mfagio ghwa w'andu ghuja nilombieghe.,w'andu,wandu,apostrophe_rule
17928,Ndedaw'eroghuana na omoni.,Ndedaw'eroghuana,Ndedaweroghuana,apostrophe_rule
17929,Uw'u kwaki kwaw'eketi andonyi?,Uw'u,Uwu,apostrophe_rule
17929,Uw'u kwaki kwaw'eketi andonyi?,kwaw'eketi,kwaweketi,apostrophe_rule
17933,Naw'esikira natatizika sana kimaghesho,Naw'esikira,Nawesikira,apostrophe_rule
17934,Koka mundu waw'enitesia kumlola.,waw'enitesia,wawenitesia,apostrophe_rule
17935,Kwaw'eshomea kii skulu?,Kwaw'eshomea,Kwaweshomea,apostrophe_rule
17936,Aw'a w'ana w'ilelwa nani?,Aw'a,Awa,apostrophe_rule
17936,Aw'a w'ana w'ilelwa nani?,w'ana,wana,apostrophe_rule
17936,Aw'a w'ana w'ilelwa nani?,w'ilelwa,wilelwa,apostrophe_rule
17938,Olow'olwa ni ighosi jikatane na ndee,Olow'olwa,Olowolwa,apostrophe_rule
17939,Ini mpaka nilow'olo na harusi.,nilow'olo,nilowolo,apostrophe_rule
17940,Wadaniw'anga mao.,Wadaniw'anga,Wadaniwanga,apostrophe_rule
17944,Vilole viw'i nyumbenyi ni va indoki?,viw'i,viwi,apostrophe_rule
17945,W'ughanga ghwa mburi ni malemba.,W'ughanga,Wughanga,apostrophe_rule
17949,Ghenda nagho lakini kuniw'unjire magunia ghapo.,kuniw'unjire,kuniwunjire,apostrophe_rule
17951,Mswara ghwaw'urwa.,ghwaw'urwa,ghwawurwa,apostrophe_rule
17952,Siw'eobua kilambo chingi ini.,Siw'eobua,Siweobua,apostrophe_rule
17953,Leka dineke aw'aje w'aw'ekunda,aw'aje,awaje,apostrophe_rule
17953,Leka dineke aw'aje w'aw'ekunda,w'aw'ekunda,wawekunda,apostrophe_rule
17954,Iruw'a hejo jafuma.,Iruw'a,Iruwa,apostrophe_rule
17957,Mwadabonya msarigho na mwaw'ona vua ya'wenya.,mwaw'ona,mwawona,apostrophe_rule
17957,Mwadabonya msarigho na mwaw'ona vua ya'wenya.,ya'wenya,yawenya,apostrophe_rule
17959,Aggy waida chia rake uw'o,uw'o,uwo,apostrophe_rule
17961,Munilolie mkow'a nifunge nguw'o yapo,mkow'a,mkowa,apostrophe_rule
17961,Munilolie mkow'a nifunge nguw'o yapo,nguw'o,nguwo,apostrophe_rule
17964,Waw'erashwa ni ndee.,Waw'erashwa,Wawerashwa,apostrophe_rule
17966,Kwaogha saa ilinga na sikuw'onie kukidaya machi?,sikuw'onie,sikuwonie,apostrophe_rule
17968,Mwaw'u lola magome lukundo ndeluko.,Mwaw'u,Mwawu,apostrophe_rule
17969,Machi ghesia modenyi w'andu w'aw'edaya kisimenyi.,w'andu,wandu,apostrophe_rule
17969,Machi ghesia modenyi w'andu w'aw'edaya kisimenyi.,w'aw'edaya,wawedaya,apostrophe_rule
17972,Namwenjera barua ukaghora uninekaa matumbulio kuramka kaw'i,kaw'i,kawi,apostrophe_rule
17973,Naw'ona marina ghaw'o,Naw'ona,Nawona,apostrophe_rule
17973,Naw'ona marina ghaw'o,ghaw'o,ghawo,apostrophe_rule
17974,Kakaba mayo angu ndeyo kuaw'uadwa ni njow'e.,kuaw'uadwa,kuawuadwa,apostrophe_rule
17974,Kakaba mayo angu ndeyo kuaw'uadwa ni njow'e.,njow'e,njowe,apostrophe_rule
17975,Ikanisa jaw'uduka kwa w'undu ghwa vua,jaw'uduka,jawuduka,apostrophe_rule
17975,Ikanisa jaw'uduka kwa w'undu ghwa vua,w'undu,wundu,apostrophe_rule
17978,Seji daw'ededanya huw'u vua yaw'enya.,daw'ededanya,dawededanya,apostrophe_rule
17978,Seji daw'ededanya huw'u vua yaw'enya.,huw'u,huwu,apostrophe_rule
17978,Seji daw'ededanya huw'u vua yaw'enya.,yaw'enya,yawenya,apostrophe_rule
17979,Shoa mwana waw'elila.,waw'elila,wawelila,apostrophe_rule
17981,Mduke ionge uw'one mbai na mbai.,uw'one,uwone,apostrophe_rule
17985,Naw'eshinika w'ana wa icho w'alow'oe putu.,Naw'eshinika,Naweshinika,apostrophe_rule
17985,Naw'eshinika w'ana wa icho w'alow'oe putu.,w'ana,wana,apostrophe_rule
17985,Naw'eshinika w'ana wa icho w'alow'oe putu.,w'alow'oe,walowoe,apostrophe_rule
17986,Kwaw'ona seji Ana wakutesia?,Kwaw'ona,Kwawona,apostrophe_rule
17987,Olow'oa ukalekerea mwai uende.,Olow'oa,Olowoa,apostrophe_rule
17988,W'adaw'ida w'ose chonyi aha,W'adaw'ida,Wadawida,apostrophe_rule
17988,W'adaw'ida w'ose chonyi aha,w'ose,wose,apostrophe_rule
17993,Ini nazughwa na mbenyi w'aghuda.,w'aghuda,waghuda,apostrophe_rule
17994,Nakucha nguw'o rapo putu.,nguw'o,nguwo,apostrophe_rule
17997,Joka w'ulinyi kulale nisekukabe duu,w'ulinyi,wulinyi,apostrophe_rule
17999,Mwatulituli wapo w'asia modo,w'asia,wasia,apostrophe_rule
18001,Ata kuje vindo vighane w'ada ndekubandagha kungi.,Ata,Hata,confirmed_correction
18001,Ata kuje vindo vighane w'ada ndekubandagha kungi.,w'ada,wada,apostrophe_rule
18002,Waghora w'ei niende kwake dije malagho,w'ei,wei,apostrophe_rule
18003,Siw'ekunda ini na oho dikaie na malagho ghangi.,Siw'ekunda,Siwekunda,apostrophe_rule
18010,Opata magome ukagala mzaw'o,mzaw'o,mzawo,apostrophe_rule
18011,Kila mundu waw'ew'eseria ghaja ughoragha.,waw'ew'eseria,waweweseria,apostrophe_rule
18012,Kutesie w'anyinyu na w'ew'eni w'iendelie.,w'anyinyu,wanyinyu,apostrophe_rule
18012,Kutesie w'anyinyu na w'ew'eni w'iendelie.,w'ew'eni,weweni,apostrophe_rule
18012,Kutesie w'anyinyu na w'ew'eni w'iendelie.,w'iendelie,wiendelie,apostrophe_rule
18013,Ini naw'etambwa seji nimkotiagha.,naw'etambwa,nawetambwa,apostrophe_rule
18016,Nakuw'angieghe kufum koimbe.,Nakuw'angieghe,Nakuwangieghe,apostrophe_rule
18020,Mwana wapata mari'wa?,mari'wa,mariwa,apostrophe_rule
18022,Kwende kuroghue w'aw'ayo angu skulu rifungilo.,w'aw'ayo,wawayo,apostrophe_rule
18023,Odenizera kaw'ona kwaw'ekunda diendanye kuche mapema.,kaw'ona,kawona,apostrophe_rule
18023,Odenizera kaw'ona kwaw'ekunda diendanye kuche mapema.,kwaw'ekunda,kwawekunda,apostrophe_rule
18025,Waw'eneka w'andu magome lii?,Waw'eneka,Waweneka,apostrophe_rule
18025,Waw'eneka w'andu magome lii?,w'andu,wandu,apostrophe_rule
18029,Waw'anga mwana wape irina japo,Waw'anga,Wawanga,apostrophe_rule
18030,W'ikiria vanga va bemba viw'uro,W'ikiria,Wikiria,apostrophe_rule
18030,W'ikiria vanga va bemba viw'uro,viw'uro,viwuro,apostrophe_rule
18032,Sidimagha nifushe mndwaw'omi wapo w'aya,mndwaw'omi,mndwawomi,apostrophe_rule
18032,Sidimagha nifushe mndwaw'omi wapo w'aya,w'aya,waya,apostrophe_rule
18033,Idime yaka w'ada kwadeka nadime?,w'ada,wada,apostrophe_rule
18037,Nedeenda zighana mkongo w'ughangenyi.,w'ughangenyi,wughangenyi,apostrophe_rule
18038,Kedi w'ei wacha nikotea kama nw'ona mumi waro.,w'ei,wei,apostrophe_rule
18038,Kedi w'ei wacha nikotea kama nw'ona mumi waro.,nw'ona,nwona,apostrophe_rule
18043,Ini nilole posho sena niw'uye nideke?,niw'uye,niwuye,apostrophe_rule
18044,Ghenda kwaza kuzighane ngera w'aw'ayo okwaeni.,w'aw'ayo,wawayo,apostrophe_rule
18046,W'aweghora loli.,W'aweghora,Waweghora,apostrophe_rule
18047,Kwabonya w'ada mkonu?,w'ada,wada,apostrophe_rule
18048,Kwazerwa ni Nyange kumneke maghana aw'i.,aw'i,awi,apostrophe_rule
18049,Nechi w'enekelo magome icho ata wiki ndeisirie,w'enekelo,wenekelo,apostrophe_rule
18049,Nechi w'enekelo magome icho ata wiki ndeisirie,ata,hata,confirmed_correction
18053,Kumanyana na w'andu kwadatesia,w'andu,wandu,apostrophe_rule
18054,W'esighana na mumi wake ukaw'uya mzaw'o,W'esighana,Wesighana,apostrophe_rule
